月份,住宅建设投资额_累计值,住宅建设投资额_累计增长,住宅施工面积_累计值,住宅施工面积_累计增长,住宅竣工面积_累计值,住宅竣工面积_累计增长,地区
201704,521.821,1.9,19095.4534,2.3,1068.1734,-11.9,湖南省
201705,710.601,4.0,19449.4723,1.4,1290.0946,-12.3,湖南省
201706,963.4129,5.2,19980.9924,0.6,1547.8036,-11.5,湖南省
201707,1163.8105,8.5,20699.8707,2.0,1911.0629,-3.6,湖南省
201708,1345.9057,8.0,21270.3396,2.3,2186.7703,3.8,湖南省
201709,1577.0636,7.1,21895.5565,2.4,2350.2791,3.1,湖南省
201710,1819.285,8.8,22446.1118,2.5,2566.9509,-1.1,湖南省
201711,2080.5071,9.0,23176.99,2.9,2934.9524,-0.2,湖南省
201712,2345.2804,10.4,23733.4133,2.3,3540.8745,-8.4,湖南省
201801,0.0,0.0,0.0,0.0,0.0,0.0,湖南省
201802,0.0,0.0,0.0,0.0,0.0,0.0,湖南省
201803,0.0,0.0,0.0,0.0,0.0,0.0,湖南省
201804,0.0,0.0,0.0,0.0,0.0,0.0,湖南省
201805,0.0,0.0,0.0,0.0,0.0,0.0,湖南省
201806,0.0,0.0,0.0,0.0,0.0,0.0,湖南省
201807,0.0,0.0,0.0,0.0,0.0,0.0,湖南省
201808,0.0,0.0,0.0,0.0,0.0,0.0,湖南省
201809,0.0,0.0,0.0,0.0,0.0,0.0,湖南省
201810,0.0,0.0,0.0,0.0,0.0,0.0,湖南省
201811,0.0,0.0,0.0,0.0,0.0,0.0,湖南省
201812,0.0,0.0,0.0,0.0,0.0,0.0,湖南省
200801,0.0,0.0,0.0,0.0,0.0,0.0,广东省
200802,227.4063,40.6,11500.75,40.8,573.33,76.2,广东省
200803,426.2511,42.8,13407.9388,30.9,899.1368,38.3,广东省
200804,590.0935,35.7,14378.7424,29.0,1114.58,18.6,广东省
200805,790.9504,37.3,15293.0596,27.1,1367.1383,13.3,广东省
200806,1043.7653,39.8,16370.7891,26.7,1735.748,8.5,广东省
200807,1223.4503,32.3,17037.646,23.8,2085.039,12.2,广东省
200808,1402.3048,30.8,17592.4908,22.5,2301.6116,6.1,广东省
200809,1602.5799,35.4,18255.7879,29.1,2583.7855,33.9,广东省
200810,1803.545,25.9,18754.9288,19.6,2872.3809,5.0,广东省
200811,1999.1525,22.9,19420.9846,18.0,3381.9266,8.0,广东省
200812,2338.5129,18.1,20337.8772,11.8,4875.1429,-3.3,广东省
200901,0.0,0.0,0.0,0.0,0.0,0.0,广东省
200902,205.14,-9.8,10452.57,-9.1,571.45,-0.3,广东省
200903,379.8746,-10.9,13396.4122,-0.1,1059.2515,17.8,广东省
200904,528.1867,-10.5,14508.0164,0.9,1335.8233,19.8,广东省
200905,700.7915,-11.4,15400.458,0.7,1679.2163,22.8,广东省
200906,917.9012,-12.1,16253.9702,-0.7,2101.2937,21.1,广东省
200907,1084.7244,-11.3,16847.5876,-1.1,2532.0707,21.4,广东省
200908,1298.0298,-7.4,17689.7498,0.6,2945.7755,28.0,广东省
200909,1528.9147,-4.6,18626.9013,2.0,3391.1126,31.2,广东省
200910,1743.8786,-3.3,19317.6633,3.0,3840.838,33.7,广东省
200911,1953.372,-2.3,20056.0448,3.3,4220.7274,24.8,广东省
200912,2372.6648,1.4,21646.0502,4.5,5661.2631,-2.1,广东省
201001,0.0,0.0,0.0,0.0,0.0,0.0,广东省
201002,231.107,12.7,13154.1496,19.4,683.6182,14.3,广东省
201003,459.8876,21.1,15793.0151,17.9,1314.2098,24.1,广东省
201004,679.6894,28.7,17137.0996,18.1,1742.8653,30.5,广东省
201005,918.0338,31.0,18494.5393,20.1,2146.8024,27.8,广东省
201006,1181.1673,28.7,19630.1796,20.8,2540.1146,20.9,广东省
201007,1383.4439,27.5,20393.8791,21.0,2814.4323,11.2,广东省
201008,1603.626,23.5,20985.188,18.6,3026.1801,2.7,广东省
201009,1866.1132,22.1,21807.3307,17.1,3311.5124,-2.3,广东省
201010,2117.3769,21.4,22443.3073,16.2,3642.4299,-5.2,广东省
201011,2348.9998,20.3,23133.0736,15.3,4105.7802,-2.7,广东省
201012,2823.7073,19.5,25122.951,15.7,6130.4715,0.6,广东省
201101,0.0,0.0,0.0,0.0,0.0,0.0,广东省
201102,296.8571,32.7,17751.7865,35.7,632.4429,4.2,广东省
201103,581.2872,32.2,19834.1182,27.3,1030.748,-7.5,广东省
201104,843.7086,29.8,20879.1681,24.1,1386.9327,-4.9,广东省
201105,1129.9112,28.9,22054.3226,22.1,1677.4891,-4.2,广东省
201106,1484.3951,31.3,23305.5668,22.0,1973.9824,-3.8,广东省
201107,1781.0043,32.9,23950.6479,20.2,2275.6969,-3.0,广东省
201108,2140.4475,37.1,24738.051,20.5,2568.7562,0.4,广东省
201109,2498.7667,36.4,25689.5853,20.0,2892.2061,1.3,广东省
201110,2846.159,36.5,26539.5941,20.3,3221.2602,0.9,广东省
201111,3189.8527,38.1,27871.5983,22.9,3752.0027,5.1,广东省
201112,3707.0892,37.0,29105.5691,21.9,5300.2509,1.5,广东省
201201,0.0,0.0,0.0,0.0,0.0,0.0,广东省
201202,390.8766,31.7,21821.0653,22.9,701.1528,10.9,广东省
201203,699.1589,20.3,23096.0839,16.4,1157.389,12.3,广东省
201204,937.0622,11.1,23899.6962,14.5,1424.5093,2.7,广东省
201205,1254.216,11.0,25013.4534,13.4,1715.3513,2.3,广东省
201206,1627.5019,9.6,25819.9294,10.8,2018.6118,2.3,广东省
201207,1941.6945,9.0,26328.5832,9.9,2340.6918,2.9,广东省
201208,2309.7242,7.9,27591.0738,11.5,2729.2866,6.2,广东省
201209,2708.7908,8.4,28259.7184,10.0,3209.3844,11.0,广东省
201210,3082.7116,8.3,28766.4847,8.4,3491.8524,8.4,广东省
201211,3545.5622,11.2,30024.7864,7.7,4027.1424,7.3,广东省
201212,3989.7946,8.8,31130.6168,7.2,5587.1958,-0.2,广东省
201301,0.0,0.0,0.0,0.0,0.0,0.0,广东省
201302,453.3616,16.0,24859.64,13.9,908.8554,29.6,广东省
201303,832.0199,19.0,25902.2347,12.1,1319.079,14.0,广东省
201304,1146.8645,22.4,26873.2708,12.4,1584.2406,11.2,广东省
201305,1522.3101,21.4,28055.73,12.2,1883.6871,9.8,广东省
201306,2006.348,23.3,29237.0335,13.2,2352.5553,16.5,广东省
201307,2393.107,23.2,30218.089,14.8,2706.3508,15.6,广东省
201308,2795.1683,21.0,31272.0707,13.3,2945.3668,7.9,广东省
201309,3297.435,21.7,32262.0154,14.2,3239.9692,1.0,广东省
201310,3733.3416,21.1,32936.8611,14.5,3610.1395,3.4,广东省
201311,4240.6972,19.6,34995.6284,16.6,3954.7318,-1.8,广东省
201312,4828.3525,21.5,36156.8671,16.3,5573.8878,1.6,广东省
201401,0.0,0.0,0.0,0.0,0.0,0.0,广东省
201402,546.9656,20.6,29469.0007,18.5,788.424,-13.3,广东省
201403,919.6183,10.5,30384.9249,17.3,1194.5168,-9.4,广东省
201404,1295.9818,13.0,31026.1744,15.5,1578.6832,-0.4,广东省
201405,1708.7617,12.2,32118.8047,14.5,1912.1252,1.5,广东省
201406,2263.6435,12.8,33399.499,14.2,2254.6323,-4.2,广东省
201407,2716.0627,13.5,34555.5429,14.4,2642.0191,-2.4,广东省
201408,3204.963,14.7,35816.9898,14.5,2932.1128,-0.4,广东省
201409,3764.1415,14.2,36967.5939,14.6,3323.5336,2.6,广东省
201410,4269.8573,14.4,37889.2643,15.0,3682.2418,2.0,广东省
201411,4822.5906,13.7,39162.842,11.9,4252.542,7.5,广东省
201412,5489.8626,13.8,40564.1448,12.2,6292.8431,13.4,广东省
201501,0.0,0.0,0.0,0.0,0.0,0.0,广东省
201502,668.094,22.1,32690.3433,10.9,570.6832,-27.6,广东省
201503,1106.1476,20.3,33273.6758,9.5,944.9839,-20.9,广东省
201504,1530.5143,18.1,34813.1186,12.2,1135.8327,-28.1,广东省
201505,2025.6372,18.5,35800.0456,11.5,1308.1399,-31.6,广东省
201506,2680.5441,18.4,36846.7648,10.3,1536.2846,-31.9,广东省
201507,3228.4357,18.9,37723.3422,9.2,1789.0959,-32.3,广东省
201508,3774.7087,17.8,38456.185,7.4,1993.3222,-32.0,广东省
201509,4377.997,16.3,39907.3857,8.0,2414.5952,-27.3,广东省
201510,4879.7451,14.3,40758.8412,7.6,2839.0819,-22.9,广东省
201511,5526.362,14.6,41681.3585,6.4,3327.7402,-21.7,广东省
201512,6168.8698,12.4,42641.2044,5.1,4998.1179,-20.7,广东省
201601,0.0,0.0,0.0,0.0,0.0,0.0,广东省
201602,725.7799,8.6,35477.1529,8.5,804.2657,40.9,广东省
201603,1157.6203,4.7,36146.9981,8.6,1146.7242,21.3,广东省
201604,1666.4918,8.9,36994.5745,6.3,1412.4402,24.4,广东省
201605,2369.5645,17.0,38170.454,6.6,1655.4412,26.5,广东省
201606,3155.0626,17.7,39286.5682,6.6,1964.3433,27.9,广东省
201607,3679.7069,14.0,39938.8063,5.9,2150.9522,20.2,广东省
201608,4300.8248,13.9,40973.3323,6.5,2348.1966,17.8,广东省
201609,5023.9728,14.8,42038.6892,5.3,2805.9095,16.1999999999999,广东省
201610,5731.4248,17.5,42998.255,5.5,3082.2943,8.6,广东省
201611,6400.1325,15.8,43918.2332,5.4,3428.1791,3.0,广东省
201612,7147.434,15.9,45076.1423,5.7,5091.6141,1.9,广东省
201701,0.0,0.0,0.0,0.0,0.0,0.0,广东省
201702,724.032,-0.2,39470.6812,11.3,1211.1958,50.6,广东省
201703,1380.0994,19.2,40225.8871,11.3,1599.1073,39.5,广东省
201704,1934.9818,16.1,41496.9359,12.2,1859.8064,31.7,广东省
201705,2661.4842,12.3,42864.5593,12.3,2136.4452,29.1,广东省
201706,3645.7309,15.6,44037.4871,12.1,2528.419,28.7,广东省
201707,4273.2526,16.1,45185.2623,13.1,2757.0096,28.2,广东省
201708,4952.0655,15.1,46021.9464,12.3,2956.7818,25.9,广东省
201709,5798.206,15.4,47170.1646,12.2,3166.8992,12.9,广东省
201710,6540.0104,14.1,48016.2113,11.7,3552.3088,15.2,广东省
201711,7343.8273,14.7,48953.8474,11.5,4284.7958,25.0,广东省
201712,8232.532,15.2,50260.7914,11.5,5954.0663,16.9,广东省
201801,0.0,0.0,0.0,0.0,0.0,0.0,广东省
201802,0.0,0.0,0.0,0.0,0.0,0.0,广东省
201803,0.0,0.0,0.0,0.0,0.0,0.0,广东省
201804,0.0,0.0,0.0,0.0,0.0,0.0,广东省
201805,0.0,0.0,0.0,0.0,0.0,0.0,广东省
201806,0.0,0.0,0.0,0.0,0.0,0.0,广东省
201807,0.0,0.0,0.0,0.0,0.0,0.0,广东省
201808,0.0,0.0,0.0,0.0,0.0,0.0,广东省
201809,0.0,0.0,0.0,0.0,0.0,0.0,广东省
201810,0.0,0.0,0.0,0.0,0.0,0.0,广东省
201811,0.0,0.0,0.0,0.0,0.0,0.0,广东省
201812,0.0,0.0,0.0,0.0,0.0,0.0,广东省
200801,0.0,0.0,0.0,0.0,0.0,0.0,广西壮族自治区
200802,41.8478,40.9,3715.05,44.8,102.49,12.7,广西壮族自治区
200803,81.8775,43.2,4581.5962,30.4,188.7129,-8.9,广西壮族自治区
200804,119.1076,41.9,4873.9756,26.6,260.9523,-6.3,广西壮族自治区
200805,160.5797,38.9,5164.9316,24.2,351.5309,-5.7,广西壮族自治区
200806,218.6728,37.7,5638.6813,23.8,449.9068,-3.0,广西壮族自治区
200807,255.2076,34.7,5856.802,23.6,515.2676,-3.6,广西壮族自治区
200808,295.3981,32.5,5989.8919,22.2,590.1501,-1.0,广西壮族自治区
200809,338.828,25.6,6178.0954,20.6,671.8367,-3.0,广西壮族自治区
200810,384.3061,23.0,6355.9549,19.6,740.3883,-8.1,广西壮族自治区
200811,437.4695,20.0,6644.7284,18.9,871.6218,-6.4,广西壮族自治区
200812,511.262,18.6,7074.3588,14.0,1471.237,-5.9,广西壮族自治区
200901,0.0,0.0,0.0,0.0,0.0,0.0,广西壮族自治区
200902,42.5,1.6,3502.22,-5.7,147.64,44.0,广西壮族自治区
200903,97.6511,19.3,4661.2531,1.7,270.0881,43.1,广西壮族自治区
200904,142.3075,19.5,5059.4856,3.8,349.5744,34.0,广西壮族自治区
200905,188.0013,17.1,5555.8075,7.6,428.8087,22.0,广西壮族自治区
200906,274.7535,25.6,6129.5767,8.7,518.4128,15.2,广西壮族自治区
200907,316.2407,23.9,6415.7039,9.5,589.3875,14.4,广西壮族自治区
200908,376.4342,27.4,6716.7044,12.1,712.3864,20.7,广西壮族自治区
200909,435.123,28.4,7042.2901,14.0,831.9149,23.8,广西壮族自治区
200910,502.8668,30.9,7445.396,17.1,891.1007,20.4,广西壮族自治区
200911,588.0072,34.4,7835.729,17.9,1031.3181,18.3,广西壮族自治区
200912,686.5916,37.6,8344.8621,18.9,1833.1967,21.1,广西壮族自治区
201001,0.0,0.0,0.0,0.0,0.0,0.0,广西壮族自治区
201002,67.0585,57.8,6083.5585,73.7,134.3739,-9.0,广西壮族自治区
201003,156.3007,60.1,6886.9073,47.7,316.0677,17.0,广西壮族自治区
201004,229.0833,61.0,7360.8519,45.5,439.0363,25.6,广西壮族自治区
201005,306.1545,62.8,7847.9067,41.3,517.1006,20.6,广西壮族自治区
201006,422.586,53.8,8583.876,40.0,649.773,25.3,广西壮族自治区
201007,493.0846,55.9,9546.1734,48.8,726.6017,23.3,广西壮族自治区
201008,566.4243,50.5,9897.9949,47.4,832.0995,16.8,广西壮族自治区
201009,644.3967,48.1,10194.0137,44.8,908.4998,9.2,广西壮族自治区
201010,736.7079,46.5,10573.0504,42.0,1044.7625,17.2,广西壮族自治区
201011,850.7027,44.7,10902.5438,39.1,1222.7487,18.6,广西壮族自治区
201012,969.7894,41.3,11253.4066,34.8,1861.2715,1.5,广西壮族自治区
201101,0.0,0.0,0.0,0.0,0.0,0.0,广西壮族自治区
201102,93.2026,40.8,8973.1083,49.2,221.5798,59.3,广西壮族自治区
201103,196.8688,27.6,9542.6016,41.3,434.3014,38.8,广西壮族自治区
201104,276.1287,22.2,10023.3262,39.0,573.0503,32.2,广西壮族自治区
201105,373.6071,23.5,10355.9926,34.6,700.651,35.6,广西壮族自治区
201106,510.6489,22.3,10844.3549,28.7,835.4051,30.3,广西壮族自治区
201107,597.0783,22.1,11040.8244,17.2,960.7363,33.6,广西壮族自治区
201108,682.2952,21.8,11298.1782,15.9,1121.4801,37.0,广西壮族自治区
201109,792.0899,24.1,11565.9544,15.0,1228.9012,37.4,广西壮族自治区
201110,911.3163,25.1,11923.5848,14.7,1398.1321,37.1,广西壮族自治区
201111,1040.2086,23.3,12581.5808,17.0,1545.2691,28.1,广西壮族自治区
201112,1167.1256,21.9,12823.1782,15.1,2228.4317,23.1,广西壮族自治区
201201,0.0,0.0,0.0,0.0,0.0,0.0,广西壮族自治区
201202,111.0918,19.2,9734.1345,8.5,367.5453,65.9,广西壮族自治区
201203,222.6028,13.1,9893.0933,3.7,762.29,75.5,广西壮族自治区
201204,296.7408,7.5,10242.2862,2.2,814.399,42.1,广西壮族自治区
201205,403.9806,8.1,10745.9159,3.8,937.24,33.8,广西壮族自治区
201206,566.1437,10.9,11263.7997,3.9,1068.4701,27.9,广西壮族自治区
201207,639.3177,7.1,11482.4261,4.0,1210.8339,26.0,广西壮族自治区
201208,722.8148,5.9,11841.8483,4.8,1317.7114,17.5,广西壮族自治区
201209,811.0659,2.4,11884.0838,2.8,1432.2693,16.5,广西壮族自治区
201210,921.0081,1.1,12136.7554,1.8,1614.187,15.5,广西壮族自治区
201211,1037.6204,-0.2,12608.4723,0.2,1748.0931,13.1,广西壮族自治区
201212,1178.7743,0.5,13012.7302,2.2,2284.8004,-1.9,广西壮族自治区
201301,0.0,0.0,0.0,0.0,0.0,0.0,广西壮族自治区
201302,105.6993,-4.9,9757.2361,0.2,377.8869,2.8,广西壮族自治区
201303,208.9005,-6.2,10289.6408,4.0,535.8064,-29.7,广西壮族自治区
201304,298.9036,0.7,10806.3509,5.5,568.2915,-30.2,广西壮族自治区
201305,403.9104,0.0,11079.7881,3.1,672.044,-28.3,广西壮族自治区
201306,560.627,-1.0,11627.6471,3.2,822.396,-23.0,广西壮族自治区
201307,644.7065,0.8,11754.7197,2.4,928.1863,-23.3,广西壮族自治区
201308,732.7961,1.4,11995.5303,1.3,965.2917,-26.7,广西壮族自治区
201309,836.3498,3.1,12189.9832,2.6,1047.0472,-26.9,广西壮族自治区
201310,946.1979,2.7,12552.9728,3.4,1121.1823,-30.5,广西壮族自治区
201311,1104.9124,6.5,13178.0406,4.5,1275.1885,-27.1,广西壮族自治区
201312,1250.5254,6.1,13465.8254,3.5,1755.9595,-23.1,广西壮族自治区
201401,0.0,0.0,0.0,0.0,0.0,0.0,广西壮族自治区
201402,119.8778,13.4,9992.9965,2.4,350.0678,-7.4,广西壮族自治区
201403,231.2491,10.7,10327.978,0.4,485.6196,-9.4,广西壮族自治区
201404,319.0683,6.7,10651.6441,-1.4,582.7582,2.5,广西壮族自治区
201405,417.7442,3.4,11066.9257,-0.1,655.5902,-2.4,广西壮族自治区
201406,600.0212,7.0,11557.8208,-0.6,768.3488,-6.6,广西壮族自治区
201407,705.8501,9.5,12200.4713,3.8,812.1595,-12.5,广西壮族自治区
201408,803.3571,9.6,12676.7222,5.7,900.8469,-6.7,广西壮族自治区
201409,921.2647,10.2,12934.161,6.1,1008.9013,-3.6,广西壮族自治区
201410,1048.6706,10.8,13347.5041,6.3,1174.2888,4.7,广西壮族自治区
201411,1229.7795,11.3,13815.953,4.8,1349.2312,5.8,广西壮族自治区
201412,1398.3077,11.8,14177.5415,5.3,1952.0576,11.2,广西壮族自治区
201501,0.0,0.0,0.0,0.0,0.0,0.0,广西壮族自治区
201502,127.4996,6.4,11301.2992,13.1,237.1695,-32.3,广西壮族自治区
201503,244.1051,5.6,11794.967,14.2,345.7163,-28.8,广西壮族自治区
201504,338.1181,6.0,12106.5196,13.7,402.1354,-31.0,广西壮族自治区
201505,442.9652,6.0,12500.8622,13.0,474.3301,-27.6,广西壮族自治区
201506,637.6249,6.3,12908.6714,11.7,609.0619,-20.7,广西壮族自治区
201507,757.6829,7.3,13265.5582,8.7,721.7895,-11.1,广西壮族自治区
201508,866.0772,7.8,13563.9455,7.0,798.9116,-11.3,广西壮族自治区
201509,997.9571,8.3,13951.0936,7.9,851.4522,-15.6,广西壮族自治区
201510,1123.1742,7.1,14182.4638,6.3,955.1983,-18.7,广西壮族自治区
201511,1301.3062,5.8,14505.4911,5.0,1081.7496,-19.8,广西壮族自治区
201512,1514.0752,8.3,14803.1371,4.4,1620.9125,-17.2,广西壮族自治区
201601,0.0,0.0,0.0,0.0,0.0,0.0,广西壮族自治区
201602,136.4235,7.0,12504.9308,10.7,326.5822,37.7,广西壮族自治区
201603,273.5638,12.1,12825.8773,8.7,378.5148,9.5,广西壮族自治区
201604,391.567,15.8,13290.1454,9.8,432.1681,7.5,广西壮族自治区
201605,511.6388,15.5,13548.16,8.4,471.0491,-0.7,广西壮族自治区
201606,723.8178,13.5,13977.2983,8.3,567.6652,-6.8,广西壮族自治区
201607,847.9132,11.9,14385.4965,8.4,609.531,-15.6,广西壮族自治区
201608,950.4299,9.7,14625.5047,7.8,646.2432,-19.1,广西壮族自治区
201609,1093.227,9.5,14905.5010999999,6.8,737.3174,-13.4,广西壮族自治区
201610,1277.1683,13.7,15227.9729,7.4,849.5457,-11.1,广西壮族自治区
201611,1523.3299,17.1,15780.939,8.8,1072.0976,-0.9,广西壮族自治区
201612,1822.7953,20.4,16275.9737,9.9,1658.6195,2.3,广西壮族自治区
201701,0.0,0.0,0.0,0.0,0.0,0.0,广西壮族自治区
201702,161.8898,18.7,13657.739,9.2,375.3301,14.9,广西壮族自治区
201703,354.2736,29.5,13972.602,8.9,488.1721,29.0,广西壮族自治区
201704,526.5857,34.5,14319.9066,7.7,603.9075,39.7,广西壮族自治区
201705,685.8981,34.1,14840.9059,9.5,648.8451,37.7,广西壮族自治区
201706,942.5214,30.2,15482.2333,10.8,771.4152,35.9,广西壮族自治区
201707,1054.9735,24.4,15766.8113,9.6,841.866,38.1,广西壮族自治区
201708,1209.1333,27.2,15936.7333,9.0,903.5609,39.8,广西壮族自治区
201709,1370.745,25.4,16069.1126,7.8,978.526,32.7,广西壮族自治区
201710,1579.4142,23.7,16549.7011,8.7,1059.2207,24.7,广西壮族自治区
201711,1839.9585,20.8,16867.697,6.9,1225.8483,14.3,广西壮族自治区
201712,2083.5198,14.3,17179.9885,5.6,1610.1825,-2.9,广西壮族自治区
201801,0.0,0.0,0.0,0.0,0.0,0.0,广西壮族自治区
201802,0.0,0.0,0.0,0.0,0.0,0.0,广西壮族自治区
201803,0.0,0.0,0.0,0.0,0.0,0.0,广西壮族自治区
201804,0.0,0.0,0.0,0.0,0.0,0.0,广西壮族自治区
201805,0.0,0.0,0.0,0.0,0.0,0.0,广西壮族自治区
201806,0.0,0.0,0.0,0.0,0.0,0.0,广西壮族自治区
201807,0.0,0.0,0.0,0.0,0.0,0.0,广西壮族自治区
201808,0.0,0.0,0.0,0.0,0.0,0.0,广西壮族自治区
201809,0.0,0.0,0.0,0.0,0.0,0.0,广西壮族自治区
201810,0.0,0.0,0.0,0.0,0.0,0.0,广西壮族自治区
201811,0.0,0.0,0.0,0.0,0.0,0.0,广西壮族自治区
201812,0.0,0.0,0.0,0.0,0.0,0.0,广西壮族自治区
200801,0.0,0.0,0.0,0.0,0.0,0.0,海南省
200802,15.5524,96.8,655.01,55.2,28.74,30.3,海南省
200803,29.5278,82.2,822.7235,27.4,39.4618,0.9,海南省
200804,43.5225,84.3,920.5673,33.1,49.5424,-3.0,海南省
200805,56.5976,87.8,1009.9326,39.8,96.0806,68.6,海南省
200806,77.1114,69.6,1065.5648,36.8,100.9646,49.6,海南省
200807,91.7644,75.6,1139.788,40.3,128.0419,31.3,海南省
200808,108.1406,76.7,1225.4613,43.6,136.6221,3.0,海南省
200809,123.1218,65.0,1285.0614,39.9,160.189,-2.9,海南省
200810,139.5891,64.1,1327.6902,36.6,167.6301,-14.7,海南省
200811,160.4516,61.8,1432.3099,31.8,183.6194,-14.1,海南省
200812,184.1824,52.1,1585.7423,30.0,361.2725,13.5,海南省
200901,0.0,0.0,0.0,0.0,0.0,0.0,海南省
200902,23.01,47.9,772.68,18.0,32.02,11.4,海南省
200903,41.7721,41.5,1070.7025,30.1,83.5703,111.8,海南省
200904,68.8154,58.1,1325.4991,44.0,99.7129,101.3,海南省
200905,89.9867,59.0,1480.8994,46.6,111.6909,16.2,海南省
200906,121.7803,57.9,1647.2529,54.6,194.1493,92.3,海南省
200907,160.8831,75.3,1775.8672,55.8,229.2605,79.1,海南省
200908,186.4269,72.4,1813.3682,48.0,251.6208,84.2,海南省
200909,210.906,71.3,1976.12,53.8,354.7047,121.4,海南省
200910,239.6645,71.7,2052.6364,54.6,416.8754,148.7,海南省
200911,271.6452,69.3,2145.8142,49.8,449.6185,144.9,海南省
200912,317.342,64.0,2367.3956,51.7,688.1706,106.4,海南省
201001,0.0,0.0,0.0,0.0,0.0,0.0,海南省
201002,59.2923,157.7,1565.7008,102.6,61.759,92.9,海南省
201003,88.3637,111.5,1790.8754,67.3,87.6547,4.9,海南省
201004,126.6771,84.1,1967.1087,48.4,105.0322,5.3,海南省
201005,167.4815,86.1,2086.7997,40.9,141.0124,26.3,海南省
201006,210.1143,72.5,2212.4494,34.3,152.602,-21.4,海南省
201007,253.1309,57.3,2365.3258,33.2,179.6201,-21.7,海南省
201008,290.1966,55.7,2423.9916,33.7,201.6967,-19.8,海南省
201009,330.9088,56.9,2579.3049,30.5,224.8971,-36.6,海南省
201010,377.9503,57.7,2810.3954,36.9,282.9569,-32.1,海南省
201011,425.8378,56.8,2925.4006,36.3,325.5265,-27.6,海南省
201012,469.0376,48.1,2886.9035,24.4,502.8845,-30.3,海南省
201101,0.0,0.0,0.0,0.0,0.0,0.0,海南省
201102,82.1714,36.4,2071.3491,27.4,110.7142,83.5,海南省
201103,130.1512,48.8,2472.5833,36.9,121.9451,52.2,海南省
201104,178.9439,44.8,2523.6196,29.4,122.6332,36.2,海南省
201105,230.8129,42.5,2932.1787,43.4,145.6128,38.9,海南省
201106,293.7717,46.6,3075.8217,44.8,181.7867,60.2,海南省
201107,358.7662,50.2,3243.2908,47.6,191.3866,53.2,海南省
201108,409.9722,47.8,3411.2656,49.6,204.9639,37.3,海南省
201109,469.4674,50.3,3568.6608,47.8,267.3574,67.7,海南省
201110,520.1374,46.2,3678.8988,42.0,309.7392,54.1,海南省
201111,581.457,44.8,3863.6605,42.9,368.4602,57.9,海南省
201112,655.0875,40.6,4010.1142,40.1,517.2021,-17.0,海南省
201201,0.0,0.0,0.0,0.0,0.0,0.0,海南省
201202,74.1741,-9.7,3072.6355,48.3,13.7651,-87.6,海南省
201203,130.3641,0.2,3310.8076,33.9,110.6432,-9.3,海南省
201204,185.561,3.7,3521.4439,39.5,201.7346,64.5,海南省
201205,252.1692,9.3,3725.7655,27.1,234.1413,60.8,海南省
201206,334.9199,14.0,3882.2241,26.2,253.9746,39.7,海南省
201207,391.3505,9.1,3999.7237,23.3,310.4052,62.2,海南省
201208,463.3471,13.0,4275.3214,25.3,355.4864,73.4,海南省
201209,528.555,12.6,4384.1849,22.9,388.8393,45.4,海南省
201210,604.1224,16.1,4495.5529,22.2,420.4105,35.7,海南省
201211,698.7805,20.2,4780.1113,23.7,513.1506,39.3,海南省
201212,800.0627,24.4,5100.8029,28.7,1013.211,75.6,海南省
201301,0.0,0.0,0.0,0.0,0.0,0.0,海南省
201302,110.3152,48.7,3765.577,22.6,152.6847,0.0,海南省
201303,177.4525,36.1,3889.8831,17.5,181.8343,64.3,海南省
201304,250.9807,35.3,4177.7053,18.6,208.7351,3.5,海南省
201305,334.7277,32.7,4316.5647,15.9,222.7544,-4.9,海南省
201306,444.4298,32.7,4566.0699,17.6,271.5791,6.9,海南省
201307,534.2288,36.5,4796.9734,19.9,287.1046,-7.5,海南省
201308,623.8817,34.6,4910.383,14.9,326.7535,-8.1,海南省
201309,708.7656,34.1,5124.2206,16.9,348.0502,-10.5,海南省
201310,792.8613,31.2,5190.3952,15.5,370.059,-12.0,海南省
201311,910.3113,30.3,5425.8048,13.5,416.0204,-18.9,海南省
201312,1025.6254,29.6,5588.4908,13.4,567.181,-33.7,海南省
201401,0.0,0.0,0.0,0.0,0.0,0.0,海南省
201402,128.6506,16.6,4765.996,26.6,138.6347,-9.2,海南省
201403,216.9656,22.3,5038.2882,29.5,161.4609,-11.2,海南省
201404,302.8386,20.7,5096.7721,22.0,183.2765,-12.2,海南省
201405,382.7075,14.3,5220.6208,20.9,195.8536,-12.1,海南省
201406,516.4252,16.2,5348.2644,17.1,240.8102,-11.3,海南省
201407,607.1756,13.7,5529.024,15.3,249.9802,-12.9,海南省
201408,707.9914,13.5,5830.6423,18.7,691.0216,111.5,海南省
201409,799.7442,12.8,5987.4822,16.8,813.7291,133.8,海南省
201410,900.1917,13.5,6132.7364,18.2,873.9376,136.2,海南省
201411,1011.3418,11.1,6272.3179,15.6,892.654,114.6,海南省
201412,1169.3765,15.0,6403.0273,16.1,1115.4902,105.5,海南省
